#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_stormlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_stormlands_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_stormlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_stormlands_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
Sking;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
Sking_female;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
Sking_FOA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
D_DURRANVALE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
C_BLACKHEART;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
B_BLACKHEART_KEEP;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_wendwater;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_bronzegate;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_bronzegate;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_bucklerforge;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_bronze_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_felwood;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_felwood;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_brickendon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_felwood_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_amberly;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_amberly;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_fairhunt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_hadlow_keep;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_hadlow_keep;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_langward_hall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_langward_hall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_red_watch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_lonmouth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_lonmouth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_stonehelm;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_stonehelm;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_swanport;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
