#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CB_NAME_BLOODY_VENGEANCE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CB_NAME_BLOODY_VENGEANCE_COURTIER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WAR_NAME_BLOODY_VENGEANCE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
bloody_vengeance_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_vengeance;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
saved_my_sorry_ass;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCvengeance.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCvengeance.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAvengeance.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_killed_me;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_killed_you;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCvengeance.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAvengeance.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_blood_feud;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_blood_feud_truce;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_showed_restraint;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdynastic_rivalry.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdynastic_rivalry.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdynastic_rivalry.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdynastic_rivalry.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdynastic_rivalry.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPNEWBLOODFEUD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_disrepected_hospitality;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
VENGEANCEIMPRISONDYNASTY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.71;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
blood_feud;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
blood_feud_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.107;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.107;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdynastic_rivalry.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdynastic_rivalry.107;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdynastic_rivalry.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdynastic_rivalry.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdynastic_rivalry.104;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.103;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.103;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.104;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.104;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.105;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.105;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
show_me_blood_feuds;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
show_me_blood_feuds_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCynastic_rivalry.999;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.999;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdynastic_rivalry.999;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPLISTBLOODFEUD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdynastic_rivalry.999;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPLISTBLOODFEUDWORLD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPAdynastic_rivalry.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdynastic_rivalry.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPBdynastic_rivalry.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdynastic_rivalry.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCAdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCBdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPAdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTEdynastic_rivalry.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIP_blood_feud_end;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCAdynastic_rivalry.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCBdynastic_rivalry.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdynastic_rivalry.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdynastic_rivalry.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
