#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
job_castellan_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
job_marshal_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
job_chancellor_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
job_treasurer_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
job_spymaster_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_mountain_clans;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_mountain_clans_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_black_ears;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_burned_men;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
RED_HAND;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_milk_snakes;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_moon_brothers;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_painted_dogs;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_sons_of_the_mist;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_stone_crows;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
empire_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
empire_of_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
emperor_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
emperor_female_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
emperor_foa_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
emperor_foa_female_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
king_foa_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
king_foa_female_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
duchy_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
duchy_of_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
duke_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
duke_female_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
duke_foa_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
county_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
county_of_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
count_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
count_female_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
count_foa_moon_clansman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
looted_by_clansmen;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAmountain_clans.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBmountain_clans.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPmountain_clans.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCmountain_clans.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDmountain_clans.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPmountain_clans.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAmountain_clans.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAmountain_clans.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
clansmen_subdued;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAmountain_clans.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPmountain_clans.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAmountain_clans.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPmountain_clans.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAmountain_clans.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCmountain_clans.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
