#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_basevalue_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_basevalue_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_basevalue_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_basevalue_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_basevalue_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_basevalue_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_basevalue_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_basevalue_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_north_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_north_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_north_basevalue_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_north_basevalue_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_north_basevalue_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_north_basevalue_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_north_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_north_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_north_basevalue_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_north_basevalue_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_north_basevalue_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_north_basevalue_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_river_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_river_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_river_basevalue_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_river_basevalue_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_river_basevalue_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_river_basevalue_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_river_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_river_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_river_basevalue_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_river_basevalue_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_river_basevalue_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_river_basevalue_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_dorne_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_dorne_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_dorne_basevalue_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_dorne_basevalue_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_dorne_basevalue_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ca_asoiaf_dorne_basevalue_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_dorne_basevalue_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ct_asoiaf_dorne_basevalue_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
