#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
valyrian_steel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
valyrian_steel_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dawn;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dawn_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPclaim_dawn_dishonorable;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC250277;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC250277B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA250277;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC250278;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA250278;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC250279;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA250279;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC251400;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA251400;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
show_me_val_swords;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
show_me_val_swords_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_gave_sword_to_me;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_didnt_give_sword_to_me;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
give_valyrian_sword_to_son;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
give_valyrian_sword_to_son_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
blackfyre;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
blackfyre_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
darksister;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
darksister_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ice;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ice_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
longclaw;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
longclaw_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
longclaw_snow;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
longclaw_snow_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
brightroar;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
brightroar_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lightbringer;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lightbringer_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
heartsbane;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
heartsbane_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
crabspincer;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
crabspincer_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ladyforlorn;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ladyforlorn_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
