#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_ironside;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_poet;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_cunning;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_meek;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_impaler;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_spider;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_learned;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_eloquent;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_indolent;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_hunchback;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_benign;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_leper;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_prudent;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_wolf;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_downcast;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_mild;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_scholar;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_theologian;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_decadent;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_vain;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_stout;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_ugly;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_short;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_planter;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_rash;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_parricide;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_illustrious;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_warrior;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
