#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_westerlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_westerlands_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_westerlands_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_westerlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_the_crag;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_silverhill;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_goldroad;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_kayce;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_sarsfield;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_golden_tooth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_crakehall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_cornfield;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_casterly_rock;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_castamere;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_ashemark;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_wyndhall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_thurrock;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_the_crag;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_tendring;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_tarbeck_hall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_silverhill;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_sarsfield;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_riverspring;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_redbramble;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_pendrick_hills;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_peckledon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_payne_hall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_oxcross;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_nunns_deep;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_myatt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_maunhill;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
