#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_jade_sea;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_qarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_qarth_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_qarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_qarth_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_qarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_qarth_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_thirteen;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_tourmaline;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_spicers;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_warlocks;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GUILD_OF;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ANCIENT_GUILD_OF;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_qarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_hall_thrones;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_port_qarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_house_undying;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_port_thirteen;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_tourmaline_harbour;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_spicer_port;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_jade_palace;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_matsar;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_matsar;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_matsar;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_matsartown;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_matsartemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_lehqron;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_lehqron;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_lehqron;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_lehqrontown;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_lehqrontemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_jadepoint;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_jadepoint;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_jadepoint_castle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_jadepoint_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_jade_gate;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_jadegate;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_jadegate;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_jadegate_castle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_jadegate_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_bawrashar;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_bawrashar;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_bawrashar_castle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_bawrashar_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_qarkash;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_qarkash;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_qarkash;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_qarkash_city;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_qarkash_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_cape_of_skulls;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_cape_of_skulls;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_cape_of_skulls_castle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_cape_of_skulls_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_port_yhos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_port_yhos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_port_yhos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_port_yhos_city;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_port_yhos_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_makhrosh;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_makhrosh;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_makhrosh_city;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_makhrosh_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_nechos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_nechos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_nechos_city;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_nechos_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_toqolarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_toqolarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_toqolarth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_toqolarth_city;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_toqolarth_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_qolahn;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_qolahn;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_qolahn_city;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_qolahn_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_qal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_qal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_fort_qal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_west_qal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_east_qal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_qal_temple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_saaleq;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
