#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ironborn_reaving;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ironborn_reaving_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
on_reaving;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
on_reaving_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPINVITEREAVING;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBraid_events.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCraid_events.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDraid_events.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.2B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.2C;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.2D;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBraid_events.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCraid_events.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPREAVINGDISPUTEDLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPREAVINGNORTHESSOS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPREAVINGSUMMERSEA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPREAVINGSLAVERSBAY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBraid_events.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_on_reaving;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_went_reaving;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_failed_raid;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.14;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_sucessful_raid;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_salt_wife;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBraid_events.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
salt_wife;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
salt_wife_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.20;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.20;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBraid_events.20;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_rewarded_reaving;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_denied_rewarded_reaving;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCraid_events.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBraid_events.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCraid_events.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAraid_events.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPREAVINGDUEL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
