#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WARNING: SPOILERS ARE IN THIS FILE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC2220000;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA2220000;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC2220001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_second_sons;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
COMMANDER_SS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
COMMANDER_FOA_SS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CB_NAME_MINI_INVASION;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WAR_NAME_MINI_INVASION;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC2220002;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC2220003;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CHIEF_BITE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CHIEF_BITE_FOA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_mountain_clans;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEinvasions.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEinvasions.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBinvasions.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCinvasions.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdinvasions.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPAEGONLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPAEGONSHERITAGE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
young_griff_targaryen;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
young_griff_targaryen_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_conquest_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_conquest;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CB_DRAGON_CONQUEST;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WAR_NAME_DRAGON_CONQUEST;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPinvasions.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBinvasions.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPinvasions.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBinvasions.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPinvasions.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.103;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.103;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEinvasions.104;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.104;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.104;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBinvasions.104;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEinvasions.600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBinvasions.600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCinvasions.600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDinvasions.600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPAEGONLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.610;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.610;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.612;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEinvasions.612;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_carcosa_raiders;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_brindleman_invaders;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAinvasions.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCinvasions.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEinvasions.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
AGOT_invasion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
AGOT_invasion_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WAR_NAME_AGOT_INVASION;$CLAIMANT$'s$ORDER$ Invasion of $SECOND$;$ORDER$ de $CLAIMANT$ invasion de $SECOND$;$ORDER$$FIRST_ADJ$ Invasion von $SECOND$;;$ORDER$ de $CLAIMANT$ invasión de $SECOND$;$ORDER$$FIRST_ADJ$ invasión de $SECOND$;;;;;;;;x
CB_NAME_USURP_FAMILY_PALACE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WAR_NAME_USURP_FAMILY_PALACE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
usurp_family_palace_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPusurp_family_palace;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
