#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
OTHER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
OTHER_FOA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
winter_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
white_walker;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
winter_wasteland;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
winter_religion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
cold_gods;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
cold_gods_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_winter;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_winter_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_winter_essos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_winter_essos_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CB_NAME_OTHERS_INVASION_WALL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CB_NAME_OTHERS_INVASION;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WAR_NAME_OTHERS_INVASION;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
war_dawn;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
war_dawn_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CB_NAME_WAR_DAWN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
WAR_NAME_WAR_DAWN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPwar_dawnCONTINENT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPwar_dawnNEIGHBOUR;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPwar_dawnCONTINENTCLEAR;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCcold_winds.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCcold_winds.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCcold_winds.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCcold_winds.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
white_walker_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCcold_winds.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcold_winds.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
