#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_nightswatch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
NIGHTS_KING;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
NIGHTS_KING_female;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
NIGHTS_KING_FOA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_nightswatch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_the_wall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_castle_black;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_shadow_tower;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_eastwatch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_brandons_gift;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_new_gift;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_castle_black;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_shadow_tower;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_eastwatch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_moles_town;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_queenscrown;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_ironmark;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_the_nightfort;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_deep_lake;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_queensgate;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
B_SNOWGATE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_oakenshield;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_woodswatch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_westwatch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_sentinel_stand;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_greyguard;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
