#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_new_valyria;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_new_valyria_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_aurions_host;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_aurions_host_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_braavos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_braavos_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_three_daughters;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
e_three_daughters_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_braavos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
k_braavos_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_braavos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_braavos_adj;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_braavosiancoastlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_coastlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_east_braavosiancoastlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_sweetwater;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_braavos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_sealordpalace;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_titan;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_arsenal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_purpleharbor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_ragmansharbor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_templemoonsingers;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_themarshes;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_themarshes;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_themarshescastle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_themarshestemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_braavosishore;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavosishore;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavosishorecastle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavosishoretemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_malaqovos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_malaqovos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_malaqovoscastle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_malaqovostemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_freneros;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_freneros;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_freneroscastle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_frenerostemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_braavosianhills;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavosianhills;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavosianhillscastle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavosianhillstemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_prestaynos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_prestaynos;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_prestaynoscastle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_prestaynostemple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_braavosian_fields;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_braavosian_fields;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
