#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBred_priest.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.13B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAred_priest.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAred_priest.13B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBred_priest.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.14;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.14B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAred_priest.15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCred_priest.16B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAred_priest.16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CUSTOMTOOLTIPrhllor_saved_me;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_protection_plot;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_protection_plot_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_protection_battle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_protection_battle_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_heal_basic;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_heal_basic_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_healing_timer;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPredgod_heal_basicSUCCESS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPredgod_heal_basicFAIL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPREDGODHEALCONVERT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_heal_chosen;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_heal_chosen_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_protection_plot_self;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_protection_plot_self_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
redgod_protection_battle_self;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
